Source Node,Destination Node,Label,Out_d_source,in_d_source,out_d_dest, in_d_dest,Transitive_frnds,Out_d_common_frnds,in_d_common_frnds,Total_frnds,Jaccard_coeff,cosine
3634349.0,164923.0,0.0,62.0,44.0,0.0,2.0,0.0,0.0,0.0,102.0,0.0,0.0
3702860.0,938385.0,0.0,30.0,55.0,0.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0
4209920.0,1692338.0,1.0,1567.0,56.0,0.0,160.0,15.0,0.0,11.0,1715.0,0.00641399416909621,4.2359827479975354e-05
899113.0,3931496.0,1.0,1545.0,48.0,0.0,31.0,1.0,0.0,1.0,1578.0,0.0006337135614702154,2.024988356316951e-05
366112.0,427541.0,0.0,3.0,1.0,29.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0
53068.0,1474230.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
1171925.0,883338.0,0.0,912.0,131.0,0.0,4.0,0.0,0.0,0.0,930.0,0.0,0.0
3766635.0,878078.0,0.0,1620.0,40.0,0.0,5.0,0.0,0.0,0.0,1649.0,0.0,0.0
2339796.0,2385433.0,0.0,158.0,55.0,0.0,14.0,0.0,0.0,0.0,208.0,0.0,0.0
1708307.0,1342114.0,0.0,486.0,78.0,0.0,1.0,0.0,0.0,0.0,549.0,0.0,0.0
2309722.0,1954855.0,1.0,623.0,32.0,0.0,3.0,2.0,0.0,2.0,628.0,0.0031847133757961785,0.0010178117048346056
4610800.0,1326473.0,0.0,67.0,82.0,0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0
2025201.0,162822.0,1.0,697.0,36.0,468.0,270.0,32.0,46.0,6.0,1293.0,0.04021655065738593,9.61264728609087e-05
2568894.0,3738817.0,0.0,168.0,6.0,0.0,2.0,0.0,0.0,0.0,170.0,0.0,0.0
3615182.0,3647481.0,1.0,61.0,36.0,0.0,6.0,0.0,0.0,0.0,103.0,0.0,0.0
1680787.0,995091.0,1.0,107.0,2.0,130.0,2434.0,5.0,7.0,0.0,2629.0,0.0026626093571700264,2.504687343457041e-05
2477297.0,917608.0,1.0,4.0,2.0,52.0,417.0,1.0,0.0,1.0,435.0,0.0022988505747126436,0.00035536602700781805
1915107.0,2904941.0,0.0,23.0,108.0,0.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0
4423290.0,1722408.0,0.0,461.0,56.0,0.0,1.0,0.0,0.0,0.0,480.0,0.0,0.0
2277093.0,1071823.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0
1887053.0,4145393.0,0.0,961.0,112.0,0.0,1.0,0.0,0.0,0.0,969.0,0.0,0.0
4064725.0,4558343.0,0.0,2024.0,256.0,0.0,1.0,0.0,0.0,0.0,2096.0,0.0,0.0
960220.0,564585.0,0.0,42.0,22.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0
4565404.0,3683747.0,0.0,875.0,84.0,0.0,18.0,0.0,0.0,0.0,921.0,0.0,0.0
1391323.0,934180.0,1.0,83.0,25.0,337.0,74.0,11.0,41.0,8.0,416.0,0.11778846153846154,0.001103901955483464
1000013.0,4135590.0,1.0,470.0,54.0,0.0,1.0,0.0,0.0,0.0,477.0,0.0,0.0
3576664.0,1527034.0,0.0,1.0,105.0,0.0,4.0,0.0,0.0,0.0,110.0,0.0,0.0
276752.0,3938233.0,0.0,84.0,62.0,0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0
1579992.0,2341838.0,1.0,28.0,1.0,32.0,463.0,0.0,1.0,1.0,509.0,0.003929273084479371,0.00013932427725531175
4680293.0,2592895.0,1.0,108.0,49.0,0.0,4.0,2.0,0.0,3.0,120.0,0.025,0.004777070063694267
4826478.0,1846367.0,0.0,216.0,413.0,0.0,1.0,0.0,0.0,0.0,566.0,0.0,0.0
3047030.0,1709177.0,0.0,20.0,93.0,0.0,1.0,0.0,0.0,0.0,105.0,0.0,0.0
4842375.0,2403416.0,0.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0
1202283.0,3099284.0,1.0,1957.0,190.0,0.0,12.0,6.0,0.0,5.0,1973.0,0.002534211860111505,0.00019406924390622573
4756444.0,723696.0,0.0,204.0,7.0,0.0,58.0,0.0,0.0,0.0,265.0,0.0,0.0
3353311.0,3503882.0,1.0,63.0,6.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0
3448959.0,4046853.0,1.0,172.0,22.0,0.0,18.0,11.0,0.0,11.0,179.0,0.061452513966480445,0.003150057273768614
2784354.0,3301971.0,1.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0
590810.0,4259188.0,0.0,46.0,5.0,0.0,30.0,0.0,0.0,0.0,78.0,0.0,0.0
1053254.0,61633.0,0.0,371.0,13.0,0.0,33.0,0.0,0.0,0.0,405.0,0.0,0.0
2214871.0,187466.0,1.0,68.0,139.0,0.0,3.0,0.0,0.0,0.0,195.0,0.0,0.0
4693645.0,815644.0,1.0,725.0,14.0,0.0,4.0,2.0,0.0,1.0,728.0,0.0013736263736263737,0.00033829499323410016
1470361.0,4655067.0,1.0,45.0,37.0,14.0,10.0,8.0,9.0,9.0,64.0,0.28125,0.009146341463414634
4855913.0,43268.0,1.0,1478.0,215.0,0.0,42.0,9.0,0.0,7.0,1533.0,0.0045662100456621,9.844457570387872e-05
3115471.0,1900092.0,1.0,839.0,47.0,0.0,1.0,0.0,0.0,0.0,846.0,0.0,0.0
284812.0,1206438.0,0.0,669.0,193.0,0.0,1.0,0.0,0.0,0.0,758.0,0.0,0.0
4428637.0,2774154.0,0.0,8.0,83.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0
2774231.0,4333022.0,1.0,653.0,275.0,453.0,59.0,21.0,98.0,18.0,1131.0,0.10256410256410256,0.000244140625
3292577.0,2701814.0,0.0,47.0,6.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0
4176123.0,2516711.0,1.0,99.0,53.0,0.0,14.0,1.0,0.0,3.0,140.0,0.02142857142857143,0.0014097744360902255
3213224.0,2231581.0,0.0,179.0,33.0,0.0,22.0,0.0,0.0,2.0,218.0,0.009174311926605505,0.0004288164665523156
3657983.0,1468759.0,1.0,151.0,38.0,0.0,50.0,12.0,0.0,12.0,192.0,0.0625,0.0012698412698412698
864525.0,1485638.0,1.0,1944.0,23.0,0.0,1.0,0.0,0.0,0.0,1953.0,0.0,0.0
16819.0,2306000.0,0.0,16383.0,1459.0,0.0,2.0,0.0,0.0,0.0,17728.0,0.0,0.0
1223846.0,1266527.0,1.0,40.0,360.0,13.0,50.0,2.0,6.0,39.0,392.0,0.11479591836734694,0.0017857142857142857
3195816.0,192168.0,1.0,600.0,32.0,0.0,5.0,4.0,0.0,4.0,611.0,0.006546644844517185,0.0012658227848101266
710711.0,3086505.0,1.0,171.0,13.0,0.0,120.0,5.0,0.0,2.0,289.0,0.006920415224913495,9.057971014492754e-05
1211693.0,948383.0,0.0,56.0,6.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0
2047836.0,930596.0,0.0,79.0,41.0,0.0,9.0,0.0,0.0,0.0,124.0,0.0,0.0
4184827.0,1560178.0,0.0,269.0,13.0,0.0,1.0,0.0,0.0,0.0,274.0,0.0,0.0
242790.0,1740453.0,1.0,122.0,24.0,0.0,13.0,3.0,0.0,3.0,137.0,0.021897810218978103,0.0015806111696522655
2147557.0,3350143.0,0.0,74.0,18.0,0.0,3.0,0.0,0.0,0.0,86.0,0.0,0.0
2215894.0,3532734.0,0.0,16.0,10.0,0.0,3.0,0.0,0.0,0.0,27.0,0.0,0.0
3939433.0,3547133.0,1.0,571.0,93.0,0.0,148.0,13.0,0.0,13.0,726.0,0.01790633608815427,0.0001322859003581895
3100746.0,3443730.0,1.0,1912.0,629.0,560.0,145.0,42.0,72.0,57.0,2749.0,0.04692615496544198,7.201051688479154e-05
578629.0,4220100.0,1.0,579.0,238.0,0.0,6.0,1.0,0.0,1.0,758.0,0.0013192612137203166,0.0002039983680130559
1162946.0,2511061.0,1.0,385.0,15.0,0.0,69.0,3.0,0.0,2.0,455.0,0.004395604395604396,7.246376811594203e-05
3177699.0,1731444.0,1.0,17.0,5.0,0.0,14.0,4.0,0.0,3.0,28.0,0.10714285714285714,0.00974025974025974
1932359.0,4468809.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
2691611.0,1056599.0,0.0,98.0,50.0,0.0,3.0,0.0,0.0,0.0,128.0,0.0,0.0
1051126.0,1247167.0,1.0,1173.0,163.0,0.0,141.0,15.0,0.0,11.0,1324.0,0.008308157099697885,5.839385059667898e-05
2022242.0,3460386.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
58919.0,3630660.0,0.0,24.0,1.0,0.0,4.0,0.0,0.0,0.0,28.0,0.0,0.0
2861214.0,1410455.0,1.0,12.0,1.0,0.0,32.0,0.0,0.0,0.0,44.0,0.0,0.0
3930545.0,1735957.0,1.0,291.0,41.0,0.0,47.0,7.0,0.0,7.0,334.0,0.020958083832335328,0.0004486029223276083
52931.0,119884.0,0.0,107.0,18.0,0.0,1.0,0.0,0.0,0.0,111.0,0.0,0.0
2251004.0,3039181.0,0.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0
2606009.0,4222355.0,1.0,9.0,17.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0
2058530.0,1017746.0,1.0,502.0,935.0,0.0,3.0,2.0,0.0,2.0,1280.0,0.0015625,0.00046392948271862676
1133479.0,72853.0,1.0,3529.0,74.0,0.0,36.0,4.0,0.0,2.0,3563.0,0.000561324726354196,1.5419249390939648e-05
4407748.0,3285293.0,1.0,121.0,95.0,0.0,5.0,0.0,0.0,1.0,185.0,0.005405405405405406,0.000925925925925926
3719463.0,3843064.0,1.0,175.0,44.0,0.0,81.0,0.0,0.0,0.0,276.0,0.0,0.0
2884492.0,3943732.0,0.0,1535.0,73.0,0.0,3.0,0.0,0.0,0.0,1539.0,0.0,0.0
90283.0,4080028.0,0.0,65.0,10.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0
983908.0,3131718.0,0.0,197.0,33.0,0.0,2.0,0.0,0.0,0.0,206.0,0.0,0.0
2076176.0,4038326.0,0.0,951.0,11.0,0.0,1.0,0.0,0.0,0.0,957.0,0.0,0.0
379412.0,3161102.0,0.0,148.0,25.0,0.0,12.0,0.0,0.0,0.0,177.0,0.0,0.0
3237317.0,2927541.0,0.0,277.0,83.0,0.0,1.0,0.0,0.0,0.0,317.0,0.0,0.0
4778631.0,1628654.0,1.0,14.0,7.0,0.0,51.0,0.0,0.0,0.0,66.0,0.0,0.0
3392566.0,4469978.0,0.0,195.0,65.0,0.0,1.0,0.0,0.0,0.0,241.0,0.0,0.0
2637385.0,3481719.0,1.0,138.0,11.0,0.0,18.0,2.0,0.0,1.0,155.0,0.0064516129032258064,0.0003728560775540641
486042.0,1486130.0,1.0,164.0,13.0,0.0,2.0,0.0,0.0,0.0,176.0,0.0,0.0
2377121.0,4400308.0,0.0,1911.0,183.0,0.0,1.0,0.0,0.0,0.0,1917.0,0.0,0.0
723350.0,3522447.0,1.0,3375.0,260.0,0.0,5.0,2.0,0.0,2.0,3395.0,0.000589101620029455,0.00011004126547455296
865035.0,3606146.0,1.0,260.0,60.0,91.0,19.0,6.0,6.0,3.0,351.0,0.02564102564102564,0.0002556818181818182
774778.0,905976.0,1.0,82.0,6.0,258.0,684.0,0.0,10.0,0.0,977.0,0.01023541453428864,0.00012063308241652191
1190835.0,2275032.0,0.0,62.0,47.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0
141470.0,1605220.0,1.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0
3280886.0,1318849.0,0.0,530.0,78.0,0.0,2.0,0.0,0.0,0.0,538.0,0.0,0.0
1557619.0,1708796.0,0.0,31.0,14.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0
3815788.0,3323628.0,1.0,68.0,8.0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0
3324196.0,3500488.0,0.0,959.0,45.0,0.0,14.0,1.0,0.0,2.0,990.0,0.00202020202020202,0.0001422879908935686
1047844.0,1468788.0,0.0,342.0,42.0,0.0,2.0,0.0,0.0,0.0,348.0,0.0,0.0
1494778.0,1248979.0,0.0,10458.0,76.0,0.0,1.0,0.0,0.0,0.0,10461.0,0.0,0.0
4167764.0,579908.0,1.0,1071.0,70.0,0.0,33.0,5.0,0.0,6.0,1107.0,0.005420054200542005,0.00015934985260138634
729841.0,1057612.0,0.0,15.0,124.0,0.0,5.0,0.0,0.0,0.0,133.0,0.0,0.0
4312125.0,1779118.0,0.0,33.0,24.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0
1285276.0,106195.0,1.0,78.0,16.0,0.0,18.0,0.0,0.0,0.0,100.0,0.0,0.0
4470894.0,1525392.0,1.0,97.0,7.0,317.0,442.0,5.0,10.0,0.0,777.0,0.01287001287001287,0.00012668490929360494
2366264.0,1126361.0,1.0,107.0,10.0,0.0,8.0,1.0,0.0,0.0,118.0,0.0,0.0
1914389.0,3978635.0,1.0,286.0,29.0,3646.0,217.0,1.0,27.0,0.0,3989.0,0.006768613687641012,2.2188528530749604e-05
4154308.0,3676790.0,0.0,38.0,8.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0
3199066.0,3911542.0,1.0,564.0,127.0,0.0,4.0,1.0,0.0,1.0,605.0,0.001652892561983471,0.000361794500723589
799655.0,287131.0,1.0,53.0,25.0,0.0,57.0,9.0,0.0,12.0,106.0,0.11320754716981132,0.002699055330634278
1909701.0,4481851.0,1.0,121.0,49.0,0.0,7.0,1.0,0.0,1.0,139.0,0.007194244604316547,0.0008403361344537816
1845671.0,735151.0,0.0,654.0,52.0,0.0,1.0,0.0,0.0,0.0,664.0,0.0,0.0
1428298.0,4257111.0,1.0,131.0,16.0,0.0,1.0,0.0,0.0,0.0,135.0,0.0,0.0
2536224.0,3470072.0,0.0,795.0,70.0,0.0,2.0,0.0,0.0,0.0,805.0,0.0,0.0
187887.0,2134269.0,0.0,1.0,121.0,0.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0
4086520.0,3012659.0,0.0,5.0,18.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0
1900005.0,4081448.0,0.0,590.0,47.0,0.0,5.0,0.0,0.0,0.0,607.0,0.0,0.0
869703.0,94485.0,1.0,16.0,22.0,229.0,78.0,10.0,13.0,16.0,240.0,0.12083333333333333,0.0024858563346476944
1387135.0,49176.0,1.0,148.0,15.0,0.0,29.0,3.0,0.0,2.0,174.0,0.011494252873563218,0.0004231013327691982
4474569.0,3147384.0,0.0,28.0,90.0,0.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0
4241444.0,3815886.0,0.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0
2637041.0,4681543.0,1.0,380.0,85.0,0.0,150.0,8.0,0.0,8.0,552.0,0.014492753623188406,0.00011469534050179211
225943.0,4184403.0,0.0,70.0,15.0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0
2102683.0,3512700.0,1.0,51.0,17.0,0.0,2.0,1.0,0.0,1.0,61.0,0.01639344262295082,0.007352941176470588
3584228.0,4335772.0,1.0,5.0,5.0,16383.0,3281.0,1.0,0.0,0.0,19579.0,0.0,0.0
2258642.0,1964853.0,0.0,87.0,26.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0
843514.0,3396394.0,1.0,218.0,165.0,221.0,56.0,8.0,6.0,18.0,555.0,0.043243243243243246,0.00022622088584328548
419534.0,4089022.0,0.0,177.0,22.0,0.0,3.0,0.0,0.0,0.0,187.0,0.0,0.0
3173507.0,2323133.0,1.0,168.0,42.0,0.0,44.0,3.0,0.0,4.0,244.0,0.01639344262295082,0.0004329004329004329
1784502.0,3937074.0,0.0,41.0,8.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0
1109532.0,525508.0,1.0,222.0,31.0,149.0,107.0,7.0,11.0,2.0,412.0,0.03155339805825243,0.00020071640316205534
3352194.0,51555.0,1.0,832.0,19.0,0.0,19.0,4.0,0.0,2.0,850.0,0.002352941176470588,0.00012369348753788113
2906713.0,1810366.0,1.0,1746.0,99.0,0.0,3.0,0.0,0.0,0.0,1791.0,0.0,0.0
2976655.0,879792.0,1.0,3334.0,66.0,0.0,11.0,2.0,0.0,1.0,3372.0,0.0002965599051008304,2.67379679144385e-05
3739551.0,791965.0,1.0,676.0,293.0,0.0,53.0,21.0,0.0,22.0,841.0,0.026159334126040427,0.000428373931499114
2995187.0,1548152.0,1.0,800.0,10.0,0.0,5.0,0.0,0.0,0.0,807.0,0.0,0.0
590334.0,3676764.0,1.0,2357.0,68.0,0.0,2.0,0.0,0.0,0.0,2373.0,0.0,0.0
4071279.0,3112585.0,1.0,39.0,3.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
1480268.0,3693303.0,1.0,183.0,28.0,66.0,284.0,18.0,13.0,8.0,485.0,0.04329896907216495,0.00028436018957345974
132694.0,2069867.0,0.0,2442.0,150.0,0.0,6.0,3.0,0.0,0.0,2482.0,0.0,0.0
3723076.0,3505903.0,0.0,935.0,65.0,0.0,1.0,0.0,0.0,0.0,944.0,0.0,0.0
4669537.0,289990.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0
3333280.0,2029349.0,1.0,262.0,15.0,0.0,24.0,1.0,0.0,3.0,290.0,0.010344827586206896,0.0004512635379061372
555245.0,4682198.0,0.0,1462.0,261.0,0.0,1.0,0.0,0.0,0.0,1496.0,0.0,0.0
1005674.0,3207853.0,1.0,2768.0,126.0,16383.0,432.0,19.0,205.0,17.0,19266.0,0.011522890065400186,4.5620241084479435e-06
1887555.0,1530076.0,1.0,30.0,13.0,29.0,5.0,2.0,3.0,2.0,63.0,0.07936507936507936,0.003419972640218878
222707.0,993087.0,1.0,438.0,21.0,3.0,1202.0,4.0,0.0,0.0,1647.0,0.0,0.0
3036022.0,4491702.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3417983.0,4027036.0,0.0,26.0,6.0,0.0,18.0,0.0,0.0,0.0,46.0,0.0,0.0
3564885.0,2200961.0,1.0,589.0,152.0,687.0,407.0,29.0,25.0,34.0,1453.0,0.040605643496214726,7.278074246225887e-05
3413007.0,4392262.0,1.0,359.0,183.0,804.0,294.0,19.0,51.0,63.0,1336.0,0.08532934131736528,0.00019155929264210676
1483657.0,595973.0,1.0,227.0,11.0,214.0,1136.0,7.0,5.0,2.0,1523.0,0.004596191726854892,2.1786492374727668e-05
3084119.0,3176272.0,1.0,64.0,13.0,584.0,503.0,0.0,0.0,0.0,1141.0,0.0,0.0
562309.0,761813.0,1.0,128.0,6.0,0.0,110.0,4.0,0.0,3.0,235.0,0.01276595744680851,0.00020352781546811397
88742.0,3938214.0,0.0,18.0,4.0,0.0,27.0,0.0,0.0,0.0,46.0,0.0,0.0
3845991.0,1856676.0,1.0,175.0,219.0,197.0,236.0,96.0,83.0,132.0,354.0,0.6073446327683616,0.0012602431390018873
3178057.0,533207.0,0.0,72.0,16.0,0.0,2.0,0.0,0.0,0.0,79.0,0.0,0.0
2776836.0,3838722.0,0.0,734.0,114.0,0.0,1.0,0.0,0.0,0.0,750.0,0.0,0.0
869370.0,3387285.0,1.0,191.0,13.0,0.0,18.0,0.0,0.0,0.0,213.0,0.0,0.0
3172047.0,3837430.0,1.0,250.0,83.0,0.0,4.0,0.0,0.0,1.0,301.0,0.0033222591362126247,0.0007507507507507507
1007709.0,3691326.0,0.0,671.0,32.0,0.0,1.0,0.0,0.0,0.0,677.0,0.0,0.0
2563268.0,1069379.0,0.0,127.0,7.0,0.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0
939565.0,1201196.0,0.0,30.0,2.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0
1775389.0,1572102.0,0.0,110.0,133.0,0.0,3.0,0.0,0.0,0.0,221.0,0.0,0.0
4184049.0,3044750.0,1.0,4.0,2.0,226.0,474.0,2.0,2.0,1.0,518.0,0.005791505791505791,0.0007142857142857143
1229140.0,347492.0,0.0,847.0,4.0,0.0,1.0,0.0,0.0,0.0,850.0,0.0,0.0
2374680.0,3566226.0,0.0,16383.0,856.0,0.0,1.0,0.0,0.0,0.0,17163.0,0.0,0.0
783232.0,2173562.0,0.0,130.0,3.0,0.0,1.0,0.0,0.0,0.0,131.0,0.0,0.0
3153126.0,1788884.0,1.0,591.0,19.0,0.0,1.0,0.0,0.0,0.0,596.0,0.0,0.0
2518014.0,3941837.0,0.0,164.0,52.0,0.0,1.0,0.0,0.0,0.0,181.0,0.0,0.0
3499609.0,2220255.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
2951176.0,1694125.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0
2318552.0,2978961.0,0.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0
297638.0,4098435.0,1.0,253.0,374.0,0.0,1.0,0.0,0.0,0.0,551.0,0.0,0.0
2958258.0,1796009.0,0.0,686.0,42.0,0.0,1.0,0.0,0.0,0.0,696.0,0.0,0.0
1643079.0,3386250.0,1.0,757.0,25.0,0.0,1.0,0.0,0.0,0.0,761.0,0.0,0.0
201113.0,2743057.0,0.0,174.0,28.0,0.0,37.0,0.0,0.0,0.0,218.0,0.0,0.0
3698255.0,873013.0,0.0,199.0,5.0,0.0,2.0,0.0,0.0,0.0,203.0,0.0,0.0
3983489.0,2027278.0,1.0,1918.0,75.0,0.0,53.0,11.0,0.0,8.0,1970.0,0.0040609137055837565,7.573677683211996e-05
3609563.0,2264445.0,0.0,152.0,130.0,0.0,1.0,0.0,0.0,1.0,244.0,0.004098360655737705,0.0035460992907801418
4227895.0,2672145.0,1.0,63.0,54.0,258.0,127.0,13.0,20.0,15.0,370.0,0.0945945945945946,0.000777000777000777
1306346.0,853858.0,0.0,87.0,37.0,0.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0
3044219.0,4403125.0,0.0,22.0,1.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0
2732912.0,3434425.0,0.0,205.0,38.0,0.0,2.0,0.0,0.0,0.0,215.0,0.0,0.0
356212.0,2177169.0,0.0,240.0,6.0,0.0,1.0,0.0,0.0,0.0,243.0,0.0,0.0
2914102.0,4379085.0,1.0,152.0,14.0,0.0,4.0,3.0,0.0,3.0,154.0,0.01948051948051948,0.004518072289156626
1604093.0,839568.0,0.0,46.0,8.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0
236113.0,86934.0,1.0,47.0,3.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0
3652106.0,4530728.0,0.0,31.0,10.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0
4544255.0,424494.0,0.0,695.0,160.0,0.0,1.0,0.0,0.0,0.0,769.0,0.0,0.0
3003071.0,692906.0,0.0,506.0,17.0,0.0,2.0,0.0,0.0,0.0,510.0,0.0,0.0
2230208.0,3928855.0,0.0,16383.0,315.0,0.0,1.0,0.0,0.0,0.0,16514.0,0.0,0.0
58919.0,1265143.0,0.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0
1550113.0,2370358.0,1.0,659.0,44.0,0.0,33.0,0.0,0.0,0.0,709.0,0.0,0.0
826978.0,3976901.0,1.0,6.0,4.0,285.0,76.0,0.0,1.0,1.0,310.0,0.0064516129032258064,0.000554016620498615
1727962.0,441484.0,1.0,184.0,32.0,358.0,28.0,3.0,12.0,5.0,548.0,0.03102189781021898,0.0002038956054500096
2772020.0,2295385.0,1.0,987.0,91.0,0.0,6.0,1.0,0.0,1.0,1011.0,0.0009891196834817012,0.00015460729746444033
2353544.0,4356423.0,1.0,31.0,62.0,43.0,49.0,10.0,10.0,26.0,107.0,0.3364485981308411,0.004207573632538569
4724949.0,4427456.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
3866255.0,4577878.0,0.0,60.0,10.0,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0
3145186.0,3865489.0,0.0,19.0,18.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0
2529103.0,3303392.0,0.0,4017.0,279.0,0.0,1.0,0.0,0.0,0.0,4095.0,0.0,0.0
1354632.0,610361.0,1.0,206.0,11.0,0.0,34.0,2.0,0.0,2.0,239.0,0.008368200836820083,0.0002710761724044456
1993951.0,3531345.0,1.0,71.0,20.0,151.0,361.0,4.0,8.0,8.0,515.0,0.031067961165048542,0.00034340659340659343
469281.0,4102118.0,0.0,1084.0,34.0,0.0,1.0,0.0,0.0,0.0,1086.0,0.0,0.0
1550218.0,2547705.0,1.0,369.0,42.0,0.0,29.0,2.0,0.0,4.0,409.0,0.009779951100244499,0.00033559862404564144
484359.0,3685958.0,0.0,1267.0,48.0,0.0,8.0,0.0,0.0,0.0,1291.0,0.0,0.0
114341.0,578351.0,0.0,158.0,37.0,0.0,3.0,0.0,0.0,0.0,171.0,0.0,0.0
3308008.0,2217433.0,1.0,103.0,64.0,0.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0
219404.0,4044356.0,0.0,6879.0,274.0,0.0,1.0,0.0,0.0,0.0,6885.0,0.0,0.0
3312932.0,847499.0,1.0,370.0,25.0,322.0,234.0,8.0,8.0,5.0,880.0,0.014772727272727272,5.919315180766779e-05
2224224.0,4347337.0,1.0,155.0,214.0,0.0,72.0,13.0,0.0,16.0,393.0,0.04071246819338423,0.0006022282445046673
2034809.0,2859998.0,0.0,259.0,232.0,0.0,4.0,1.0,0.0,1.0,447.0,0.0022371364653243847,0.0005091649694501018
1782043.0,2487158.0,1.0,258.0,727.0,112.0,20.0,3.0,9.0,6.0,893.0,0.0167973124300112,0.00011536686663590217
1144789.0,3954720.0,0.0,96.0,4.0,0.0,21.0,0.0,0.0,0.0,117.0,0.0,0.0
2606606.0,1798430.0,0.0,1325.0,84.0,0.0,1.0,0.0,0.0,0.0,1335.0,0.0,0.0
2180805.0,3160945.0,0.0,38.0,31.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0
4665115.0,3127101.0,0.0,719.0,52.0,0.0,8.0,1.0,0.0,0.0,732.0,0.0,0.0
1235822.0,2318784.0,1.0,739.0,28.0,0.0,4.0,0.0,0.0,0.0,750.0,0.0,0.0
4292344.0,4525924.0,1.0,55.0,11.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0
2392279.0,1198888.0,1.0,49.0,25.0,124.0,692.0,32.0,26.0,23.0,724.0,0.06767955801104972,0.0008114732379438262
3034512.0,3734709.0,0.0,68.0,4.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0,0.0
4601312.0,4834560.0,0.0,1271.0,18.0,0.0,1.0,0.0,0.0,0.0,1274.0,0.0,0.0
2020881.0,1591496.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
3039585.0,1664052.0,1.0,374.0,68.0,216.0,23.0,1.0,2.0,1.0,619.0,0.004846526655896607,2.8398871618167705e-05
2325881.0,4803094.0,0.0,13.0,17.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0
3031376.0,3703213.0,0.0,16383.0,357.0,0.0,1.0,0.0,0.0,0.0,16500.0,0.0,0.0
2126498.0,2957560.0,0.0,1110.0,29.0,0.0,10.0,0.0,0.0,0.0,1135.0,0.0,0.0
